"EstablishmentID","InspectionID","EstablishmentName","PlaceName","Address","Address2","City","State","Zip","TypeDescription","Latitude","Longitude","InspectionDate","Score","Grade","NameSearch","Intersection"
"102694","1385482","KIDDIE COLLEGE II","","3050 W BROADWAY","","LOUISVILLE","KY","40211","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2492000","-85.6800000","2018-06-06 00:00:00","96","A","KIDDIE COLLEGE II",""
"102587","1385489","DIAMOND STATION","","2280 BARDSTOWN RD","","LOUISVILLE","KY","40205","FOOD SERVICE","38.2240000","-85.6915000","2018-06-06 00:00:00","99","A","DIAMOND STATION",""
"31128","1378673","VALLEY VIEW CHURCH CHILD CARE","","8911 OLD 3RD STREET RD","","LOUISVILLE","KY","40272","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.1160000","-85.8152000","2018-05-11 00:00:00","98","A","VALLEY VIEW CHURCH CHILD CARE",""
"34573","1378750","BROWNSBORO PARK COMMUNITY","","2960 GOOSE CREEK RD","","LOUISVILLE","KY","40222","FOOD SERVICE","38.2917000","-85.5832000","2018-05-11 00:00:00","97","","BROWNSBORO PARK COMMUNITY",""
"56535","1382000","MOBY DICK","","11210 PRESTON HWY","","LOUISVILLE","KY","40229","FOOD SERVICE","38.8660000","-85.6692000","2018-05-21 00:00:00","99","A","MOBY DICK",""
"33403","1382001","BLUE LICK OPTIMIST","","4611 MUD LN","","LOUISVILLE","KY","40229","FOOD SERVICE","38.8920000","-85.6920000","2018-05-21 00:00:00","97","A","BLUE LICK OPTIMIST",""
"84369","1382002","NORTON BROWNSBORO HOSPITAL","","4960 NORTON HEALTHCARE BLVD","","LOUISVILLE","KY","40241","RETAIL-FOOD  10,000 SQ FT OR LESS","38.3138000","-85.5757000","2018-05-24 00:00:00","100","A","NORTON BROWNSBORO HOSPITAL",""
"65067","1382006","WALGREENS #6171","","5900 TIMBER RIDGE DR","","PROSPECT","KY","40059","PRE-PACKAGED RETAIL","38.3381000","-85.6211000","2018-05-24 00:00:00","100","","WALGREENS #6171",""
"69071","1383911","DOMINO'S PIZZA #1433","","5400 PRESTON HWY","","LOUISVILLE","KY","40213","FOOD SERVICE","38.1705000","-85.7090000","2018-05-31 00:00:00","97","A","DOMINO'S PIZZA #1433",""
"99650","1383912","TACO LOCO","","5622 PRESTON HWY","","LOUISVILLE","KY","40219","FOOD SERVICE","38.1672000","-85.7057000","2018-05-31 00:00:00","100","A","TACO LOCO",""
"33901","1383940","AUDUBON HOSPITAL FOOD SERVICE","","1 AUDUBON PLAZA","","LOUISVILLE","KY","40217","FOOD SERVICE (HOSPITAL / NURSING HOME","38.2151000","-85.7216000","2018-05-31 00:00:00","97","A","AUDUBON HOSPITAL FOOD SERVICE",""
"86636","1378944","GRACIOUS PLENTY CATERING","","2900 BROWNSBORO RD","","LOUISVILLE","KY","40206","CATERERS","38.2600000","-85.6881000","2018-05-14 00:00:00","100","A","GRACIOUS PLENTY CATERING",""
"63349","1378958","ATRIA SPRINGDALE","","4501 SPRINGDALE RD","","LOUISVILLE","KY","40241","FOOD SERVICE","38.3115000","-85.5863000","2018-05-14 00:00:00","100","A","ATRIA SPRINGDALE",""
"94642","1378969","JOY LUCK ASIAN CUISINE","","1285 BARDSTOWN RD","","LOUISVILLE","KY","40204","FOOD SERVICE","38.2359000","-85.7157000","2018-05-10 00:00:00","92","A","JOY LUCK ASIAN CUISINE",""
"96979","1378980","CHINA CASTLE","","7420 OLD 3RD STREET RD","","LOUISVILLE","KY","40214","FOOD SERVICE","38.1335000","-85.7900000","2018-05-14 00:00:00","98","A","CHINA CASTLE",""
"102582","1379006","GAGEL FOOD MARKET","","2001 BANK ST","","LOUISVILLE","KY","40203","RETAIL WITH LIMITED SERVICE","38.2657000","-85.7820000","2018-05-14 00:00:00","91","","GAGEL FOOD MARKET",""
"94723","1382022","GRALEHAUS","","1001 BAXTER AVE","","LOUISVILLE","KY","40204","FOOD SERVICE","38.2991000","-85.7231000","2018-05-23 00:00:00","98","A","GRALEHAUS",""
"36392","1382023","CAFE 360 & MANTRA LOUNGE","","1582 BARDSTOWN RD","","LOUISVILLE","KY","40205","FOOD SERVICE","38.2308000","-85.7051000","2018-05-23 00:00:00","92","A","CAFE 360 & MANTRA LOUNGE",""
"33447","1382025","KROGER L-339","","2440 BARDSTOWN RD","","LOUISVILLE","KY","40205","RETAIL-FOOD  10,001 SQ FT OR OVER","38.2232000","-85.6875000","2018-05-23 00:00:00","94","","KROGER L-339",""
"72218","1382026","AFC SUSHI @ KROGER #339","","2440 BARDSTOWN RD","","LOUISVILLE","KY","40205","FOOD SERVICE","38.2232000","-85.6875000","2018-05-24 00:00:00","100","A","AFC SUSHI @ KROGER #339",""
"97746","1382028","BIG MIKE'S SHAVED ICE LLC","","1265 BARDSTOWN RD","","LOUISVILLE","KY","40204","STATIONARY RESTRICTED CONCESSON","38.1250000","-85.3840000","2018-05-24 00:00:00","100","","BIG MIKE'S SHAVED ICE LLC",""
"100487","1382031","BEAN","","1138 GOSS AVE","","LOUISVILLE","KY","40217","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2258000","-85.7336000","2018-05-24 00:00:00","100","A","BEAN",""
"105213","1382076","KAYFIELD ACADEMY III","","3800 NORTHUMBERLAND DR","","LOUISVILLE","KY","40245","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.3059000","-85.5230000","2018-05-16 00:00:00","100","","KAYFIELD ACADEMY III",""
"34884","1384014","HURSTBOURNE CLUB SNACKBAR","","9000 HURSTBOURNE CLUB LN","","LOUISVILLE","KY","40222","FOOD SERVICE","38.2396000","-85.5903000","2018-05-31 00:00:00","93","A","HURSTBOURNE CLUB SNACKBAR",""
"62737","1384016","PLAINVIEW SWIM & TENNIS CENTER","","10235 TIMBERWOOD CIRCLE","","LOUISVILLE","KY","40223","FOOD SERVICE","38.2315000","-85.5660000","2018-05-31 00:00:00","100","A","PLAINVIEW SWIM & TENNIS CENTER",""
"93574","1384021","ROOF TOP GRILL","","708 LOUIS COLEMAN JR. DR","","LOUISVILLE","KY","40211","FOOD SERVICE","38.2492000","-85.8087000","2018-05-31 00:00:00","95","A","ROOF TOP GRILL",""
"38833","1384022","CLUB CEDAR","","416 S 26TH ST","","LOUISVILLE","KY","40212","FOOD SERVICE","38.2565000","-85.7943000","2018-05-31 00:00:00","95","A","CLUB CEDAR",""
"102791","1385703","KIDS CAFE SOUTH LOU. COMMUNITY CENTER","","2911 TAYLOR BLVD","","LOUISVILLE","KY","40215","RETAIL WITH LIMITED SERVICE","38.2083000","-85.7739000","2018-06-05 00:00:00","96","","KIDS CAFE SOUTH LOU. COMMUNITY CENTER",""
"93861","1385779","CHIPOTLE","","10333 WESTPORT RD","","LOUISVILLE","KY","40241","FOOD SERVICE","38.2932000","-85.5606000","2018-06-07 00:00:00","100","A","CHIPOTLE",""
"91448","1385780","WOLF CREEK SNACK BAR","","4400 WOLFSPRING DR","","LOUISVILLE","KY","40241","PRE-PACKAGED RETAIL","38.3277000","-85.6637000","2018-06-07 00:00:00","98","","WOLF CREEK SNACK BAR",""
"50073","1385788","HOOPS GRILL & SPORTS","","6733 STRAWBERRY LN","","LOUISVILLE","KY","40214","FOOD SERVICE","38.1580000","-85.7640000","2018-06-07 00:00:00","95","A","HOOPS GRILL & SPORTS",""
"89156","1385789","LITTLE JEWELS & GEMS","","4144 TAYLOR BLVD","","LOUISVILLE","KY","40215","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.1818000","-85.7836000","2018-06-07 00:00:00","95","A","LITTLE JEWELS & GEMS",""
"93385","1385790","BRIGHT BEGINNINGS CHILD DEV","","5057 POPLAR LEVEL RD","","LOUISVILLE","KY","40219","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.1635000","-85.6784000","2018-06-07 00:00:00","98","A","BRIGHT BEGINNINGS CHILD DEV",""
"50429","1382122","SOUTHSIDE CHRISTIAN #10","","7149 SOUTHSIDE DR","","LOUISVILLE","KY","40214","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.1507000","-85.7668000","2018-05-24 00:00:00","98","A","SOUTHSIDE CHRISTIAN #10",""
"34844","1382124","MOBY DICK","","2700 S 3RD ST","","LOUISVILLE","KY","40208","FOOD SERVICE","38.2099000","-85.7635000","2018-05-24 00:00:00","95","A","MOBY DICK",""
"88047","1382126","DAIRY QUEEN","","2058 PORTLAND AVE","","LOUISVILLE","KY","40212","FOOD SERVICE","38.2681000","-85.7821000","2018-05-24 00:00:00","90","A","DAIRY QUEEN",""
"35199","1382155","KROGER L-224","","2200 BROWNSBORO RD","","LOUISVILLE","KY","40206","RETAIL-FOOD  10,001 SQ FT OR OVER","38.2582000","-85.7043000","2018-05-25 00:00:00","","","KROGER L-224",""
"105267","1384147","LAUGH AND LEARN","","4314 CANE RUN RD","","LOUISVILLE","KY","40216","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.1998000","-85.8376000","2018-05-25 00:00:00","100","","LAUGH AND LEARN",""
"33441","1385794","LEE'S FAMOUS RECIPE","","9813 OLD 3RD STREET RD","","LOUISVILLE","KY","40272","FOOD SERVICE","38.1135000","-85.8360000","2018-06-07 00:00:00","92","A","LEE'S FAMOUS RECIPE",""
"103982","1385816","TAQUERIA Y ROSTICERIA","","7416 PRESTON HWY","","LOUISVILLE","KY","40219","FOOD SERVICE","38.1434000","-85.6899000","2018-06-07 00:00:00","98","B","TAQUERIA Y ROSTICERIA",""
"56899","1385817","WENDY'S #310","","193 OUTER LOOP","","LOUISVILLE","KY","40214","FOOD SERVICE","38.1267000","-85.7747000","2018-06-07 00:00:00","66","C","WENDY'S #310",""
"101651","1379509","M&M BARBEQUE","","1401 BLUEGRASS AVE","","LOUISVILLE","KY","40215","FOOD SERVICE","38.1797000","-85.7867000","2018-05-15 00:00:00","100","A","M&M BARBEQUE",""
"97663","1379514","BUFFALO WILD WINGS","","4917 OUTER LOOP","","LOUISVILLE","KY","40219","FOOD SERVICE","38.1379000","-85.6663000","2018-05-15 00:00:00","98","A","BUFFALO WILD WINGS",""
"33906","1379518","VINCENZO'S","","150 S 5TH ST","","LOUISVILLE","KY","40201","FOOD SERVICE","38.2557000","-85.7586000","2018-05-15 00:00:00","96","A","VINCENZO'S",""
"90681","1379519","GORDON BIERSCH BREWERY RESTAURANT","","400 S 4TH ST","","LOUISVILLE","KY","40203","FOOD SERVICE","38.2528000","-85.7573000","2018-05-15 00:00:00","96","A","GORDON BIERSCH BREWERY RESTAURANT",""
"34273","1379520","BOONE'S BP","","601 E BROADWAY","","LOUISVILLE","KY","40202","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2453000",".0000000","2018-05-15 00:00:00","94","A","BOONE'S BP",""
"34273","1379521","BOONE'S BP","","601 E BROADWAY","","LOUISVILLE","KY","40202","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2453000",".0000000","2018-05-15 00:00:00","90","","BOONE'S BP",""
"79666","1379583","SUBWAY","","719 S BROOK ST","","LOUISVILLE","KY","40203","FOOD SERVICE","38.2448000","-85.7516000","2018-05-15 00:00:00","95","A","SUBWAY",""
"34239","1382309","MORRISON SENIOR DINING","","10510 LAGRANGE RD","","LOUISVILLE","KY","40223","FOOD SERVICE","38.2716000","-85.5574000","2018-05-25 00:00:00","100","A","MORRISON SENIOR DINING",""
"82901","1382310","DOMINO'S PIZZA","","9551 US HWY 42","","PROSPECT","KY","40059","FOOD SERVICE","38.3396000","-85.5565000","2018-05-25 00:00:00","95","A","DOMINO'S PIZZA",""
"59772","1382312","MEIJER #164 GAS","","10701 FISCHER PARK DR","","LOUISVILLE","KY","40241","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2970000","-85.5537000","2018-05-25 00:00:00","100","","MEIJER #164 GAS",""
"32534","1382317","KRAZY DAVES NEIGHBORHOOD PUB & GRILL","","2817 DEL RIO PL","","LOUISVILLE","KY","40220","FOOD SERVICE","38.2146000","-85.6544000","2018-05-24 00:00:00","96","A","KRAZY DAVES NEIGHBORHOOD PUB & GRILL",""
"97357","1382333","BRENDON'S CATCH 23","","505 S 4TH ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2509000","-85.7575000","2018-05-24 00:00:00","99","A","BRENDON'S CATCH 23",""
"94838","1382338","LA POPULAR","","2521 S 7TH ST","","LOUISVILLE","KY","40208","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2142000","-85.7831000","2018-05-25 00:00:00","91","","LA POPULAR",""
"83052","1384234","RAMADA DOWNTOWN NORTH","","1041 ZORN AVE","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2763000","-85.6982000","2018-06-01 00:00:00","98","A","RAMADA DOWNTOWN NORTH",""
"95292","1384236","KY KINGDOM SCOOPS","","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","38.2003000","-85.7407000","2018-06-01 00:00:00","100","A","KY KINGDOM SCOOPS",""
"95291","1384239","KY KINGDOM TWISTED PRETZELS","","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","38.2003000","-85.7407000","2018-06-01 00:00:00","100","A","KY KINGDOM TWISTED PRETZELS",""
"103982","1384258","TAQUERIA Y ROSTICERIA","","7416 PRESTON HWY","","LOUISVILLE","KY","40219","FOOD SERVICE","38.1434000","-85.6899000","2018-06-01 00:00:00","78","C","TAQUERIA Y ROSTICERIA",""
"34898","1384302","PESTO'S ITALIAN RESTAURANT","","566 S 5TH ST","","LOUISVILLE","KY","40203","FOOD SERVICE","38.2493000","-85.7597000","2018-05-31 00:00:00","94","A","PESTO'S ITALIAN RESTAURANT",""
"90074","1384307","MT. FUJI","","309 W CARDINAL BLVD","","LOUISVILLE","KY","40208","FOOD SERVICE","38.2206000","-85.2613000","2018-06-01 00:00:00","98","A","MT. FUJI",""
"102637","1384313","KY KINGDOM SHIVER ME CHICKEN TENDERS","","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","38.1989000","-85.7418000","2018-06-01 00:00:00","100","A","KY KINGDOM SHIVER ME CHICKEN TENDERS",""
"95298","1384314","KY KINGDOM TOUCAN'S BEACHSIDE GRILL","","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","38.2003000","-85.7407000","2018-06-01 00:00:00","100","A","KY KINGDOM TOUCAN'S BEACHSIDE GRILL",""
"99649","1384315","KY KINGDOM LOUIE'S FRESH MARKET","","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","38.1989000","-85.7418000","2018-06-01 00:00:00","100","A","KY KINGDOM LOUIE'S FRESH MARKET",""
"95316","1384316","KY KINGDOM PIZZERIA VILLAGIO","","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","38.2003000","-86.5450000","2018-06-01 00:00:00","98","A","KY KINGDOM PIZZERIA VILLAGIO",""
"56766","1385894","TRIXIE'S KNOCKOUT SALOON & GRILL","","6112 PRESTON HWY","","LOUISVILLE","KY","40219","FOOD SERVICE","38.1616000","-85.7002000","2018-06-07 00:00:00","99","A","TRIXIE'S KNOCKOUT SALOON & GRILL",""
"34351","1385895","TRIXIE'S","","6114 PRESTON HWY","","LOUISVILLE","KY","40219","FOOD SERVICE","38.1615000","-85.7002000","2018-06-07 00:00:00","98","A","TRIXIE'S",""
"34696","1385998","SPRING STREET BAR & GRILL","","300 S SPRING ST","","LOUISVILLE","KY","40206","FOOD SERVICE","38.2513000","-85.7190000","2018-05-16 00:00:00","","","SPRING STREET BAR & GRILL",""
"34696","1386000","SPRING STREET BAR & GRILL","","300 S SPRING ST","","LOUISVILLE","KY","40206","FOOD SERVICE","38.2513000","-85.7190000","2018-05-16 00:00:00","","","SPRING STREET BAR & GRILL",""
"69764","1386002","EL NOPAL","","11336 PRESTON HWY","","LOUISVILLE","KY","40229","FOOD SERVICE","38.8400000","-85.6702000","2018-05-15 00:00:00","","","EL NOPAL",""
"82262","1379841","BUTCHERS BEST MEATS & DELI","","9521 US HWY 42","","PROSPECT","KY","40059","RETAIL-FOOD  10,000 SQ FT OR LESS","38.3396000","-85.5565000","2018-05-16 00:00:00","96","","BUTCHERS BEST MEATS & DELI",""
"90669","1379842","TJ MAXX","","4121 TOWNE CENTER DR","","LOUISVILLE","KY","40245","PRE-PACKAGED RETAIL","38.2977000","-85.5563000","2018-05-16 00:00:00","100","","TJ MAXX",""
"89364","1379867","#1 CHINESE RESTAURANT","","5011 MUD LN","","LOUISVILLE","KY","40229","FOOD SERVICE","38.8890000","-85.6691000","2018-05-16 00:00:00","98","A","#1 CHINESE RESTAURANT",""
"62284","1379905","PENN STATION #5","","1933 BLANKENBAKER PKWY","","LOUISVILLE","KY","40299","FOOD SERVICE","38.2136000","-85.5386000","2018-05-15 00:00:00","99","A","PENN STATION #5",""
"78969","1382363","SOUTHSIDE CHRISTIAN #17","","3815 DIXIE HWY","","LOUISVILLE","KY","40216","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.1959000","-85.8051000","2018-05-25 00:00:00","98","A","SOUTHSIDE CHRISTIAN #17",""
"34789","1382376","LOUISVILLE BOAT CLUB SNACK BAR","","4200 RIVER RD","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2919000","-85.6766000","2018-05-25 00:00:00","93","A","LOUISVILLE BOAT CLUB SNACK BAR",""
"95326","1384356","KY KINGDOM DIPPIN DOTS","","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","38.2003000","-86.7407000","2018-06-01 00:00:00","99","A","KY KINGDOM DIPPIN DOTS",""
"95296","1384358","KY KINGDOM CACTUS JACKS","","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","38.2003000","-85.7407000","2018-06-01 00:00:00","100","A","KY KINGDOM CACTUS JACKS",""
"99345","1386038","PLEASE & THANK YOU","","2341 FRANKFORT AVE","","LOUISVILLE","KY","40206","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2537000","-85.7014000","2018-06-08 00:00:00","100","","PLEASE & THANK YOU",""
"101309","1386039","MIRIN","","2013 FRANKFORT AVE","","LOUISVILLE","KY","40206","FOOD SERVICE","38.2547000","-85.7096000","2018-06-08 00:00:00","97","A","MIRIN",""
"95873","1386101","SUTHERLAND CLUB HOUSE","","6800 WINDHAM PKWY","","PROSPECT","KY","40059","PRE-PACKAGED RETAIL","38.3480000","-85.6185000","2018-06-08 00:00:00","98","","SUTHERLAND CLUB HOUSE",""
"67437","1386106","FAZOLI'S","","9433 VIKING CENTER DR","","LOUISVILLE","KY","40222","FOOD SERVICE","38.2432000","-85.5776000","2018-06-08 00:00:00","97","A","FAZOLI'S",""
"33854","1386129","BROWN MAIN KITCHEN","","335 W BROADWAY","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2465000","-85.7580000","2018-06-07 00:00:00","97","A","BROWN MAIN KITCHEN",""
"102825","1386130","YAFA CAFE","","612 S 5TH ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2486000","-85.7598000","2018-06-08 00:00:00","98","A","YAFA CAFE",""
"104165","1386131","MCDONALD'S","","301 UNIVERSITY BLVD","","LOUISVILLE","KY","40217","FOOD SERVICE","38.2144000","-85.7508000","2018-06-08 00:00:00","97","A","MCDONALD'S",""
"96656","1386141","WARD 426","","426 BAXTER AVE","","LOUISVILLE","KY","40204","FOOD SERVICE","38.2487000","-85.7308000","2018-06-08 00:00:00","97","A","WARD 426",""
"97358","1380003","MERRYWEATHER","","1101 LYDIA ST","","LOUISVILLE","KY","40217","FOOD SERVICE","38.2245000","-85.7371000","2018-05-16 00:00:00","96","A","MERRYWEATHER",""
"72495","1380064","COURTYARD BY MARRIOTT","","10200 CHAMPION FARMS DR","","LOUISVILLE","KY","40241","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2967000","-85.5624000","2018-05-17 00:00:00","99","A","COURTYARD BY MARRIOTT",""
"97132","1380071","CON HUEVOS","","2339 FRANKFORT AVE","","LOUISVILLE","KY","40206","FOOD SERVICE","38.2537000","-85.8754000","2018-05-17 00:00:00","100","A","CON HUEVOS",""
"92095","1380103","MANGO'S MEXICAN GRILL","","4632 HENDRIK DR","","LOUISVILLE","KY","40299","FOOD SERVICE","38.1860000","-85.6086000","2018-05-17 00:00:00","99","A","MANGO'S MEXICAN GRILL",""
"75206","1384511","HOMEMADE ICE CREAM & PIE KITCHEN","","3737 LEXINGTON RD","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2525000","-85.6590000","2018-06-04 00:00:00","93","A","HOMEMADE ICE CREAM & PIE KITCHEN",""
"91695","1384512","ZOE'S KITCHEN","","3723 LEXINGTON RD","","LOUISVILLE","KY","40207","FOOD SERVICE","38.7523000","-85.6592000","2018-06-04 00:00:00","98","A","ZOE'S KITCHEN",""
"79068","1386182","AFC SUSHI @ KROGER #753","","1265 GOSS AVE","","LOUISVILLE","KY","40217","FOOD SERVICE","38.2264000","-85.7306000","2018-06-08 00:00:00","98","A","AFC SUSHI @ KROGER #753",""
"34605","1386183","KROGER L-753","","1265 GOSS AVE","","LOUISVILLE","KY","40217","RETAIL-FOOD  10,001 SQ FT OR OVER","38.2264000","-85.7306000","2018-06-08 00:00:00","98","A","KROGER L-753",""
"50199","1386214","DISMAS CHARITIES","","1501 LYTLE ST","","LOUISVILLE","KY","40203","FOOD SERVICE","38.2616000","-85.7746000","2018-06-08 00:00:00","97","A","DISMAS CHARITIES",""
"30242","1386217","CURTIS MARKET","","2720 DUNCAN ST","","LOUISVILLE","KY","40212","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2636000","-85.7967000","2018-06-08 00:00:00","89","C","CURTIS MARKET",""
"98756","1380119","QDOBA #2937","","4921 OUTER LOOP","","LOUISVILLE","KY","40219","FOOD SERVICE","38.1379000","-85.6663000","2018-05-17 00:00:00","97","A","QDOBA #2937",""
"94801","1380122","JIM PATTERSON STADIUM #2","","3015 S 3RD ST","","LOUISVILLE","KY","40208","FOOD SERVICE","38.2049000","-85.7639000","2018-05-17 00:00:00","98","A","JIM PATTERSON STADIUM #2",""
"33659","1380136","HOMEMADE ICE CREAM","","2525 BARDSTOWN RD","","LOUISVILLE","KY","40205","FOOD SERVICE","38.2227000","-85.6830000","2018-05-17 00:00:00","97","A","HOMEMADE ICE CREAM",""
"34213","1380137","PAPA JOHN'S #008","","2301 BARDSTOWN RD","","LOUISVILLE","KY","40205","FOOD SERVICE","38.2242000",".0000000","2018-05-17 00:00:00","99","A","PAPA JOHN'S #008",""
"59457","1380377","TUMBLEWEED","","9701 DIXIE HWY","","LOUISVILLE","KY","40272","FOOD SERVICE","38.1152000","-85.8601000","2018-05-17 00:00:00","","","TUMBLEWEED",""
"34897","1382782","FRISCH'S BIG BOY #153","","1710 LINCOLN AVE","","LOUISVILLE","KY","40213","FOOD SERVICE","38.1971000",".0000000","2018-05-16 00:00:00","","","FRISCH'S BIG BOY #153",""
"89948","1384603","MIAMI FOOD MARKET","","5307 S 3RD ST","","LOUISVILLE","KY","40214","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1708000","-85.7677000","2018-06-04 00:00:00","97","A","MIAMI FOOD MARKET",""
"89948","1384604","MIAMI FOOD MARKET","","5307 S 3RD ST","","LOUISVILLE","KY","40214","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1708000","-85.7677000","2018-06-04 00:00:00","99","","MIAMI FOOD MARKET",""
"55889","1384606","PAPA JOHN'S #22","","5010 PRESTON HWY","","LOUISVILLE","KY","40219","FOOD SERVICE","38.1748000","-85.7134000","2018-06-04 00:00:00","96","A","PAPA JOHN'S #22",""
"101735","1384608","SUBWAY #11525","","4945 BROWNSBORO RD","","LOUISVILLE","KY","40222","FOOD SERVICE","38.2833000","-85.6298000","2018-06-04 00:00:00","99","A","SUBWAY #11525",""
"77580","1384610","LONGHORN STEAKHOUSE #287","","9700 VON ALLMEN CT","","LOUISVILLE","KY","40241","FOOD SERVICE","38.3116000","-85.5736000","2018-06-04 00:00:00","97","A","LONGHORN STEAKHOUSE #287",""
"95809","1384612","IMPELLIZZERI'S","","4933 OLD BROWNSBORO RD","","LOUISVILLE","KY","40222","FOOD SERVICE","38.2673000","-85.6607000","2018-06-04 00:00:00","100","A","IMPELLIZZERI'S",""
